OG_name	busco_name	Dis_gene_name	Dis_del_num	Did_gene_name	Did_del_num
OG0013023	83583at71240.faa	evm.model.HIC_ASM_2.4510.3	0	evm.model.HIC_ASM_8.4845	0
OG0010750	83646at71240.faa	evm.model.HIC_ASM_2.1442	3	evm.model.HIC_ASM_5.4049	3
OG0015358	836at71240.faa	evm.model.HIC_ASM_0.4363	34	evm.model.HIC_ASM_1.3397	43
OG0015209	8379at71240.faa	evm.model.HIC_ASM_0.4728	17	evm.model.HIC_ASM_1.3848	19
OG0009644	83930at71240.faa	evm.model.HIC_ASM_7.3419	4	evm.model.HIC_ASM_4.5157	6
OG0007572	84074at71240.faa	evm.model.HIC_ASM_5.3214	3	evm.model.HIC_ASM_6.984	3
OG0013679	84192at71240.faa	evm.model.HIC_ASM_2.2260	8	evm.model.HIC_ASM_8.3140	6
OG0012833	84303at71240.faa	evm.model.HIC_ASM_4.3319	4	evm.model.HIC_ASM_2.331	3
OG0016381	84379at71240.faa	evm.model.HIC_ASM_1.2789.1	5	evm.model.HIC_ASM_2.1448	2
OG0015136	84412at71240.faa	evm.model.HIC_ASM_0.4847	2	evm.model.HIC_ASM_1.3995	4
OG0015638	84415at71240.faa	evm.model.HIC_ASM_0.3210	9	evm.model.HIC_ASM_1.1510	8
OG0007559	84447at71240.faa	evm.model.HIC_ASM_5.3184	0	evm.model.HIC_ASM_6.1024	5
OG0011173	84479at71240.faa	evm.model.HIC_ASM_4.820	2	evm.model.HIC_ASM_5.2615	3
OG0012552	84515at71240.faa	evm.model.HIC_ASM_1.3935	4	evm.model.HIC_ASM_2.1558	6
OG0013811	84737at71240.faa	evm.model.HIC_ASM_9.230.2	4	evm.model.HIC_ASM_0.198.3	0
OG0007520	84773at71240.faa	evm.model.HIC_ASM_5.3073	4	evm.model.HIC_ASM_6.1152	0
OG0012461	84834at71240.faa	evm.model.HIC_ASM_1.4191	0	evm.model.HIC_ASM_4.1121.2	4
OG0010805	84835at71240.faa	evm.model.FRAGSCAFF_SCAFFOLD_114.7	1	evm.model.HIC_ASM_5.4066	0
OG0007146	84842at71240.faa	evm.model.HIC_ASM_5.1183.5	0	evm.model.HIC_ASM_6.2780	1
OG0009036	84976at71240.faa	evm.model.HIC_ASM_6.913	7	evm.model.HIC_ASM_7.1353	5
OG0009466	85001at71240.faa	evm.model.HIC_ASM_6.3614.2	0	evm.model.HIC_ASM_7.4132	3
OG0016545	85071at71240.faa	evm.model.HIC_ASM_0.2382	7	evm.model.HIC_ASM_1.1754	9
OG0010053	8517at71240.faa	evm.model.HIC_ASM_7.2370	13	evm.model.HIC_ASM_4.3751.1	5
OG0012400	851at71240.faa	evm.model.HIC_ASM_4.3507.1	21	evm.model.HIC_ASM_0.3452	25
OG0009180	8534at71240.faa	evm.model.HIC_ASM_6.1715	15	evm.model.HIC_ASM_7.2175	13
OG0008169	85409at71240.faa	evm.model.HIC_ASM_3.3098	0	evm.model.HIC_ASM_3.1435	3
OG0010132	85523at71240.faa	evm.model.HIC_ASM_7.2124	6	evm.model.HIC_ASM_4.2325	7
OG0012265	8587at71240.faa	evm.model.HIC_ASM_4.3713.4	0	evm.model.HIC_ASM_2.251	25
OG0013582	85967at71240.faa	evm.model.HIC_ASM_2.2924	6	evm.model.HIC_ASM_8.3486	8
OG0010926	86025at71240.faa	evm.model.HIC_ASM_4.1386	1	evm.model.HIC_ASM_5.4005.1	3
OG0011995	86290at71240.faa	evm.model.HIC_ASM_4.1997	3	evm.model.HIC_ASM_2.3360	3
OG0008338	86338at71240.faa	evm.model.HIC_ASM_3.2271	6	evm.model.HIC_ASM_3.2885	7
OG0009051	86443at71240.faa	evm.model.HIC_ASM_6.954	9	evm.model.HIC_ASM_7.1563	8
OG0016853	8672at71240.faa	evm.model.HIC_ASM_0.864	14	evm.model.HIC_ASM_8.1381	12
OG0010947	86802at71240.faa	evm.model.HIC_ASM_4.1345	2	evm.model.HIC_ASM_5.3578	7
OG0012386	8681at71240.faa	evm.model.HIC_ASM_4.3192	11	evm.model.HIC_ASM_0.3296	9
OG0007437	86991at71240.faa	evm.model.HIC_ASM_5.2789	5	evm.model.HIC_ASM_6.1419	5
OG0010417	86at71240.faa	evm.model.HIC_ASM_7.687	56	evm.model.HIC_ASM_0.5523	61
OG0007908	87158at71240.faa	evm.model.HIC_ASM_5.4128	5	evm.model.HIC_ASM_6.38.1	5
OG0011899	87253at71240.faa	evm.model.HIC_ASM_4.1664	1	evm.model.HIC_ASM_2.3710	0
OG0010339	87327at71240.faa	evm.model.HIC_ASM_7.1002	6	evm.model.HIC_ASM_0.5267.1	0
OG0016260	8739at71240.faa	evm.model.HIC_ASM_1.2394	4	evm.model.HIC_ASM_0.3829	0
OG0007329	87424at71240.faa	evm.model.HIC_ASM_5.2334.1	2	evm.model.HIC_ASM_6.1866	1
OG0016829	87644at71240.faa	evm.model.HIC_ASM_0.952	5	evm.model.HIC_ASM_8.1471	4
OG0009494	87975at71240.faa	evm.model.HIC_ASM_6.3735	0	evm.model.HIC_ASM_7.3993	0
OG0010543	88063at71240.faa	evm.model.HIC_ASM_7.246	8	evm.model.HIC_ASM_0.5889	6
OG0014710	88075at71240.faa	evm.model.HIC_ASM_9.3049	4	evm.model.HIC_ASM_4.206	3
OG0007765	88097at71240.faa	evm.model.HIC_ASM_5.3737	3	evm.model.HIC_ASM_6.477	2
OG0013889	88107at71240.faa	evm.model.HIC_ASM_9.771	6	evm.model.HIC_ASM_0.365	5
OG0015505	88274at71240.faa	evm.model.FRAGSCAFF_SCAFFOLD_95_2.16	3	evm.model.HIC_ASM_1.2890	2
OG0016425	88282at71240.faa	evm.model.HIC_ASM_0.40	1	evm.model.HIC_ASM_8.75	2
OG0014073	88333at71240.faa	evm.model.HIC_ASM_9.1500	5	evm.model.HIC_ASM_0.2380	5
OG0016799	8890at71240.faa	evm.model.HIC_ASM_0.1045.1	24	evm.model.HIC_ASM_8.1559	33
OG0010102	88942at71240.faa	evm.model.HIC_ASM_7.2195	2	evm.model.HIC_ASM_4.2209	2
OG0008428	89036at71240.faa	evm.model.HIC_ASM_3.1689.2	0	evm.model.HIC_ASM_3.2123.1	0
OG0007002	89090at71240.faa	evm.model.HIC_ASM_8.1006	0	evm.model.HIC_ASM_5.1118	0
OG0010707	89466at71240.faa	evm.model.HIC_ASM_2.1626	5	evm.model.HIC_ASM_5.4786.4	0
OG0016003	89502at71240.faa	evm.model.HIC_ASM_1.1111	2	evm.model.HIC_ASM_0.4929	2
OG0010330	89748at71240.faa	evm.model.HIC_ASM_7.1062	8	evm.model.HIC_ASM_0.5233.2	8
OG0017210	90076at71240.faa	evm.model.HIC_ASM_8.1709	2	evm.model.HIC_ASM_5.1879	2
OG0015580	90124at71240.faa	evm.model.HIC_ASM_0.3039	3	evm.model.HIC_ASM_1.2536	3
OG0008425	90287at71240.faa	evm.model.HIC_ASM_3.1698	7	evm.model.HIC_ASM_3.2132	9
OG0010516	90473at71240.faa	evm.model.HIC_ASM_7.416	3	evm.model.HIC_ASM_0.5752	3
OG0009701	90540at71240.faa	evm.model.HIC_ASM_7.3267	2	evm.model.HIC_ASM_4.4959	3
OG0007199	90601at71240.faa	evm.model.HIC_ASM_5.1386	2	evm.model.HIC_ASM_6.2590	3
OG0016938	906at71240.faa	evm.model.HIC_ASM_0.648	11	evm.model.HIC_ASM_8.1010	19
OG0016695	90800at71240.faa	evm.model.HIC_ASM_0.1471	3	evm.model.HIC_ASM_8.1850.1	6
OG0013175	90893at71240.faa	evm.model.HIC_ASM_2.4088	9	evm.model.HIC_ASM_8.4444	9
OG0014043	91264at71240.faa	evm.model.HIC_ASM_9.1398	3	evm.model.HIC_ASM_0.2500	3
OG0014951	91312at71240.faa	evm.model.HIC_ASM_0.5261	0	evm.model.HIC_ASM_1.4434	6
OG0009545	91361at71240.faa	evm.model.HIC_ASM_7.3707	12	evm.model.HIC_ASM_4.5572	13
OG0013998	91524at71240.faa	evm.model.HIC_ASM_9.1273.1	0	evm.model.HIC_ASM_0.2650	1
OG0014225	91679at71240.faa	evm.model.HIC_ASM_9.1942	1	evm.model.HIC_ASM_0.1685	6
OG0007297	91938at71240.faa	evm.model.HIC_ASM_5.2058	4	evm.model.HIC_ASM_6.2075	3
OG0013418	91944at71240.faa	evm.model.HIC_ASM_2.3451	10	evm.model.HIC_ASM_8.3901	10
OG0016150	92048at71240.faa	evm.model.HIC_ASM_1.1525	5	evm.model.HIC_ASM_4.2067	5
OG0007232	92053at71240.faa	evm.model.HIC_ASM_5.1475	9	evm.model.HIC_ASM_6.2399	8
OG0016361	9223at71240.faa	evm.model.HIC_ASM_1.1983.1	14	evm.model.HIC_ASM_2.2183	20
OG0015295	92337at71240.faa	evm.model.HIC_ASM_0.4520	0	evm.model.HIC_ASM_1.3584	1
OG0010933	92573at71240.faa	evm.model.HIC_ASM_4.1369	3	evm.model.HIC_ASM_5.3615	2
OG0012992	92743at71240.faa	evm.model.HIC_ASM_2.4570	5	evm.model.HIC_ASM_8.4933	0
OG0014549	92810at71240.faa	evm.model.HIC_ASM_9.2644	3	evm.model.HIC_ASM_4.736	4
OG0012487	92854at71240.faa	evm.model.HIC_ASM_1.4110	2	evm.model.HIC_ASM_2.1688.1	2
OG0016993	93297at71240.faa	evm.model.HIC_ASM_0.449	2	evm.model.HIC_ASM_8.637	8
OG0015486	93331at71240.faa	evm.model.HIC_ASM_0.3974	5	evm.model.HIC_ASM_1.2979	9
OG0015420	93535at71240.faa	evm.model.HIC_ASM_0.4181	0	evm.model.HIC_ASM_1.3199.2	2
OG0017625	93559at71240.faa	evm.model.HIC_ASM_8.2649	1	evm.model.HIC_ASM_8.2683.2	1
OG0009505	93623at71240.faa	evm.model.HIC_ASM_6.3806	6	evm.model.HIC_ASM_7.3950.2	2
OG0008701	93760at71240.faa	evm.model.HIC_ASM_3.564	9	evm.model.HIC_ASM_3.4446	9
OG0009375	93802at71240.faa	evm.model.HIC_ASM_6.3074	1	evm.model.HIC_ASM_7.3358	0
OG0011283	93831at71240.faa	evm.model.HIC_ASM_4.511	5	evm.model.HIC_ASM_1.686	7
OG0007095	93922at71240.faa	evm.model.HIC_ASM_8.1232	8	evm.model.HIC_ASM_5.1358	8
OG0013116	94011at71240.faa	evm.model.HIC_ASM_2.4222	8	evm.model.HIC_ASM_8.4601	5
OG0012079	94224at71240.faa	evm.model.HIC_ASM_4.2259	0	evm.model.HIC_ASM_2.2906	1
OG0009576	94348at71240.faa	evm.model.HIC_ASM_7.3627	3	evm.model.HIC_ASM_4.5484	4
OG0013835	94553at71240.faa	evm.model.HIC_ASM_9.286	6	evm.model.HIC_ASM_0.389	7
OG0010719	94559at71240.faa	evm.model.HIC_ASM_9.2012	7	evm.model.HIC_ASM_5.4618	8
OG0009492	945at71240.faa	evm.model.HIC_ASM_6.3733	21	evm.model.HIC_ASM_7.3995	28
OG0011199	94702at71240.faa	evm.model.HIC_ASM_4.769.3	0	evm.model.HIC_ASM_5.2557	9
OG0017581	94879at71240.faa	evm.model.HIC_ASM_8.2445	5	evm.model.HIC_ASM_8.2518	7
OG0014497	94885at71240.faa	evm.model.HIC_ASM_9.2515	4	evm.model.HIC_ASM_0.690	4
OG0015783	95010at71240.faa	evm.model.HIC_ASM_3.632	3	evm.model.HIC_ASM_0.4275	5
OG0007552	95120at71240.faa	evm.model.HIC_ASM_5.3168	3	evm.model.HIC_ASM_6.1047	5
OG0015584	95225at71240.faa	evm.model.HIC_ASM_0.3163	16	evm.model.HIC_ASM_1.2413	0
OG0015639	95226at71240.faa	evm.model.HIC_ASM_0.2918	5	evm.model.HIC_ASM_1.1404	4
OG0007911	9527at71240.faa	evm.model.HIC_ASM_5.4132.1	10	evm.model.HIC_ASM_6.34	26
OG0015848	95618at71240.faa	evm.model.HIC_ASM_1.664	8	evm.model.HIC_ASM_0.4537	8
OG0016212	95643at71240.faa	evm.model.HIC_ASM_1.1735.1	1	evm.model.HIC_ASM_4.1801	5
OG0010633	95665at71240.faa	evm.model.HIC_ASM_7.7	1	evm.model.HIC_ASM_0.6075	0
OG0015365	95671at71240.faa	evm.model.HIC_ASM_0.4339	3	evm.model.HIC_ASM_1.3315	3
OG0016890	96242at71240.faa	evm.model.HIC_ASM_0.775.2	2	evm.model.HIC_ASM_8.1178	6
OG0008090	9629at71240.faa	evm.model.HIC_ASM_3.3617	5	evm.model.HIC_ASM_3.984	5
OG0008395	96350at71240.faa	evm.model.HIC_ASM_3.1885	5	evm.model.HIC_ASM_3.2369	5
OG0008315	96416at71240.faa	evm.model.HIC_ASM_3.2438	3	evm.model.HIC_ASM_3.2766	3
OG0010001	96553at71240.faa	evm.model.HIC_ASM_7.2536	0	evm.model.HIC_ASM_4.4019	1
OG0013670	96635at71240.faa	evm.model.HIC_ASM_2.2294	4	evm.model.HIC_ASM_8.3200	2
OG0016620	96666at71240.faa	evm.model.HIC_ASM_0.1716	3	evm.model.HIC_ASM_8.2211.1	8
OG0016702	9672at71240.faa	evm.model.HIC_ASM_0.1401	15	evm.model.HIC_ASM_8.1887.1	13
OG0010851	96736at71240.faa	evm.model.HIC_ASM_2.979	6	evm.model.HIC_ASM_5.3671.3	0
OG0013689	96758at71240.faa	evm.model.HIC_ASM_2.2140	14	evm.model.HIC_ASM_8.3100	14
OG0007104	97035at71240.faa	evm.model.HIC_ASM_8.1300	6	evm.model.HIC_ASM_5.1402	6
OG0016658	9729at71240.faa	evm.model.HIC_ASM_0.1614	20	evm.model.HIC_ASM_8.2333	20
OG0016076	97379at71240.faa	evm.model.HIC_ASM_1.1302	3	evm.model.HIC_ASM_4.3572	4
OG0017623	97397at71240.faa	evm.model.HIC_ASM_8.2647	2	evm.model.HIC_ASM_8.2681	3
OG0007369	97407at71240.faa	evm.model.HIC_ASM_5.2594.3	0	evm.model.HIC_ASM_6.1620	2
OG0013567	97772at71240.faa	evm.model.HIC_ASM_2.2972	4	evm.model.HIC_ASM_8.3528	5
OG0015311	97786at71240.faa	evm.model.HIC_ASM_0.4477	1	evm.model.HIC_ASM_1.3534	2
OG0010588	97820at71240.faa	evm.model.HIC_ASM_7.122	6	evm.model.HIC_ASM_0.5964	6
OG0012710	97988at71240.faa	evm.model.HIC_ASM_1.3473	5	evm.model.HIC_ASM_2.720	6
OG0011340	98053at71240.faa	evm.model.HIC_ASM_4.365	3	evm.model.HIC_ASM_1.513	3
OG0013092	98136at71240.faa	evm.model.HIC_ASM_2.4280	3	evm.model.HIC_ASM_8.4656	4
OG0017010	98148at71240.faa	evm.model.HIC_ASM_0.406	5	evm.model.HIC_ASM_8.580	9
OG0017423	98724at71240.faa	evm.model.HIC_ASM_5.396.3	1	evm.model.HIC_ASM_6.3750	9
OG0014770	98864at71240.faa	evm.model.HIC_ASM_9.3203	8	evm.model.HIC_ASM_4.24	8
OG0015545	99322at71240.faa	evm.model.HIC_ASM_0.3661	4	evm.model.HIC_ASM_1.2715	2
OG0012016	99435at71240.faa	evm.model.HIC_ASM_4.2068	2	evm.model.HIC_ASM_2.3273.6	0
OG0011321	99578at71240.faa	evm.model.HIC_ASM_4.410	1	evm.model.HIC_ASM_1.570	2
OG0012448	99693at71240.faa	evm.model.HIC_ASM_1.4225	0	evm.model.HIC_ASM_4.1079	0
OG0006659	99891at71240.faa	evm.model.HIC_ASM_8.32	2	evm.model.HIC_ASM_5.37	4
